sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
HBG103287,,Default,configurable,Default Category/HOT DEALS,base,HBG103287,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fashion Envelope Clutch Handbag</p>,0.45,1,0,"Catalog, Search",,,,,hbg103287,HBG103287,HBG103287,HBG103287 ,/h/b/hbg103287_bei_bl_mu.jpg,,/h/b/hbg103287_bei_bl_mu.jpg,,/h/b/hbg103287_bei_bl_mu.jpg,,,,"10/29/24, 2:16 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=S",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103287_bei_bl_mu.jpg,,,,,,,,,,,,,"sku=HBG103287B,color=Black|sku=HBG103287BEI,color=Beige|sku=HBG103287BL,color=Blue|sku=HBG103287GR,color=Green|sku=HBG103287MU,color=Mustard",color=Color
HBG103288GR,,Default,simple,Default Category/HOT DEALS,base,HBG103288-Green,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fashion Crossbody Handbag</p>,0.45,1,0,Not Visible Individually,5,,,,hbg103288-green,HBG103288,HBG103288,HBG103288 ,/h/b/hbg103288_mu_gr_1.jpg,,/h/b/hbg103288_mu_gr_1.jpg,,/h/b/hbg103288_mu_gr_1.jpg,,/h/b/hbg103288_mu_gr_1.jpg,,"10/29/24, 2:20 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Green,sale=Yes,size=S",25,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103288_mu_gr_1.jpg,,,,,,,,,,,,,,
HBG103288MU,,Default,simple,Default Category/HOT DEALS,base,HBG103288-Mustard,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fashion Crossbody Handbag</p>,0.45,1,0,Not Visible Individually,5,,,,hbg103288-mustard,HBG103288,HBG103288,HBG103288 ,/h/b/hbg103288_mu_gr_2.jpg,,/h/b/hbg103288_mu_gr_2.jpg,,/h/b/hbg103288_mu_gr_2.jpg,,/h/b/hbg103288_mu_gr_2.jpg,,"10/29/24, 2:20 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Mustard,sale=Yes,size=S",25,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103288_mu_gr_2.jpg,,,,,,,,,,,,,,
HBG103288,,Default,configurable,Default Category/HOT DEALS,base,HBG103288,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fashion Crossbody Handbag</p>,0.45,1,0,"Catalog, Search",,,,,hbg103288,HBG103288,HBG103288,HBG103288 ,/h/b/hbg103288_bl_mu_gr.jpg,,/h/b/hbg103288_bl_mu_gr.jpg,,/h/b/hbg103288_bl_mu_gr.jpg,,,,"10/29/24, 2:20 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=Yes,size=S",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103288_bl_mu_gr.jpg,,,,,,,,,,,,,"sku=HBG103288GR,color=Green|sku=HBG103288MU,color=Mustard",color=Color
HBG103327BR,,Default,simple,Default Category/HOT DEALS,base,HBG103327-Brown,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Beaded Handle Fashion Handbag</p>,0.45,1,0,Not Visible Individually,5,,,,hbg103327-brown,HBG103327,HBG103327,HBG103327 ,/h/b/hbg103327_gr_gy_br_1_1.jpg,,/h/b/hbg103327_gr_gy_br_1_1.jpg,,/h/b/hbg103327_gr_gy_br_1_1.jpg,,/h/b/hbg103327_gr_gy_br_1_1.jpg,,"10/29/24, 2:27 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Brown,sale=No,size=S",24,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103327_gr_gy_br_1_1.jpg,,,,,,,,,,,,,,
HBG103327GR,,Default,simple,Default Category/HOT DEALS,base,HBG103327-Green,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Beaded Handle Fashion Handbag</p>,0.45,1,0,Not Visible Individually,5,,,,hbg103327-green,HBG103327,HBG103327,HBG103327 ,/h/b/hbg103327_gr_gy_br_2_1.jpg,,/h/b/hbg103327_gr_gy_br_2_1.jpg,,/h/b/hbg103327_gr_gy_br_2_1.jpg,,/h/b/hbg103327_gr_gy_br_2_1.jpg,,"10/29/24, 2:27 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Green,sale=No,size=S",24,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103327_gr_gy_br_2_1.jpg,,,,,,,,,,,,,,
HBG103327GY,,Default,simple,Default Category/HOT DEALS,base,HBG103327-Gray,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Beaded Handle Fashion Handbag</p>,0.45,1,0,Not Visible Individually,5,,,,hbg103327-gray,HBG103327,HBG103327,HBG103327 ,/h/b/hbg103327_gr_gy_br_3_1.jpg,,/h/b/hbg103327_gr_gy_br_3_1.jpg,,/h/b/hbg103327_gr_gy_br_3_1.jpg,,/h/b/hbg103327_gr_gy_br_3_1.jpg,,"10/29/24, 2:27 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Gray,sale=No,size=S",24,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103327_gr_gy_br_3_1.jpg,,,,,,,,,,,,,,
HBG103327R,,Default,simple,Default Category/HOT DEALS,base,HBG103327-Red,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Beaded Handle Fashion Handbag</p>,0.45,1,0,Not Visible Individually,5,,,,hbg103327-red,HBG103327,HBG103327,HBG103327 ,/h/b/hbg103327_r_b_2.jpg,,/h/b/hbg103327_r_b_2.jpg,,/h/b/hbg103327_r_b_2.jpg,,/h/b/hbg103327_r_b_2.jpg,,"10/29/24, 2:27 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Red,sale=No,size=S",23,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103327_r_b_2.jpg,,,,,,,,,,,,,,
HBG103327,,Default,configurable,Default Category/HOT DEALS,base,HBG103327,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Beaded Handle Fashion Handbag</p>,0.45,1,0,"Catalog, Search",,,,,hbg103327,HBG103327,HBG103327,HBG103327 ,/h/b/hbg103327_r_b_1.jpg,,/h/b/hbg103327_r_b_1.jpg,,/h/b/hbg103327_r_b_1.jpg,,,,"10/29/24, 2:27 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=S",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103327_r_b_1.jpg,,,,,,,,,,,,,"sku=HBG103327BR,color=Brown|sku=HBG103327GR,color=Green|sku=HBG103327GY,color=Gray|sku=HBG103327R,color=Red",color=Color
HBG103328B,,Default,simple,Default Category/HOT DEALS,base,HBG103328-Black,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Lucite Chain Strap Fashion Handbag</p>,0.45,1,0,Not Visible Individually,5,,,,hbg103328-black,HBG103328,HBG103328,HBG103328 ,/h/b/hbg103328_gr_r_b_3.jpg,,/h/b/hbg103328_gr_r_b_3.jpg,,/h/b/hbg103328_gr_r_b_3.jpg,,/h/b/hbg103328_gr_r_b_3.jpg,,"10/29/24, 2:32 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Black,sale=No,size=S",36,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103328_gr_r_b_3.jpg,,,,,,,,,,,,,,
HBG103328BR,,Default,simple,Default Category/HOT DEALS,base,HBG103328-Brown,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Lucite Chain Strap Fashion Handbag</p>,0.45,1,0,Not Visible Individually,5,,,,hbg103328-brown,HBG103328,HBG103328,HBG103328 ,/h/b/hbg103328_br_gy_2.jpg,,/h/b/hbg103328_br_gy_2.jpg,,/h/b/hbg103328_br_gy_2.jpg,,/h/b/hbg103328_br_gy_2.jpg,,"10/29/24, 2:32 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Brown,sale=No,size=S",36,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103328_br_gy_2.jpg,,,,,,,,,,,,,,
HBG103328GR,,Default,simple,Default Category/HOT DEALS,base,HBG103328-Green,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Lucite Chain Strap Fashion Handbag</p>,0.45,1,0,Not Visible Individually,5,,,,hbg103328-green,HBG103328,HBG103328,HBG103328 ,/h/b/hbg103328_gr_r_b_1_1.jpg,,/h/b/hbg103328_gr_r_b_1_1.jpg,,/h/b/hbg103328_gr_r_b_1_1.jpg,,/h/b/hbg103328_gr_r_b_1_1.jpg,,"10/29/24, 2:32 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Green,sale=No,size=S",36,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103328_gr_r_b_1_1.jpg,,,,,,,,,,,,,,
HBG103328GY,,Default,simple,Default Category/HOT DEALS,base,HBG103328-Gray,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Lucite Chain Strap Fashion Handbag</p>,0.45,1,0,Not Visible Individually,5,,,,hbg103328-gray,HBG103328,HBG103328,HBG103328 ,/h/b/hbg103328_br_gy_1_1.jpg,,/h/b/hbg103328_br_gy_1_1.jpg,,/h/b/hbg103328_br_gy_1_1.jpg,,/h/b/hbg103328_br_gy_1_1.jpg,,"10/29/24, 2:32 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Gray,sale=No,size=S",36,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103328_br_gy_1_1.jpg,,,,,,,,,,,,,,
HBG103328R,,Default,simple,Default Category/HOT DEALS,base,HBG103328-Red,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Lucite Chain Strap Fashion Handbag</p>,0.45,1,0,Not Visible Individually,5,,,,hbg103328-red,HBG103328,HBG103328,HBG103328 ,/h/b/hbg103328_gr_r_b_2_1.jpg,,/h/b/hbg103328_gr_r_b_2_1.jpg,,/h/b/hbg103328_gr_r_b_2_1.jpg,,/h/b/hbg103328_gr_r_b_2_1.jpg,,"10/29/24, 2:32 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Red,sale=No,size=S",36,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103328_gr_r_b_2_1.jpg,,,,,,,,,,,,,,
HBG103328,,Default,configurable,Default Category/HOT DEALS,base,HBG103328,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Lucite Chain Strap Fashion Handbag</p>,0.45,1,0,"Catalog, Search",,,,,hbg103328,HBG103328,HBG103328,HBG103328 ,/h/b/hbg103328_gy.jpg,,/h/b/hbg103328_gy.jpg,,/h/b/hbg103328_gy.jpg,,,,"10/29/24, 2:32 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=S",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103328_gy.jpg,,,,,,,,,,,,,"sku=HBG103328B,color=Black|sku=HBG103328BR,color=Brown|sku=HBG103328GR,color=Green|sku=HBG103328GY,color=Gray|sku=HBG103328R,color=Red",color=Color
HBG103333B,,Default,simple,Default Category/HOT DEALS,base,HBG103333-Black,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fashion Wristlet Handbag</p>,0.45,1,0,Not Visible Individually,5,,,,hbg103333-black,HBG103333,HBG103333,HBG103333 ,/h/b/hbg103333_r_b_2.jpg,,/h/b/hbg103333_r_b_2.jpg,,/h/b/hbg103333_r_b_2.jpg,,/h/b/hbg103333_r_b_2.jpg,,"10/29/24, 2:35 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Black,sale=No,size=S",100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103333_r_b_2.jpg,,,,,,,,,,,,,,
HBG103333BR,,Default,simple,Default Category/HOT DEALS,base,HBG103333-Brown,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fashion Wristlet Handbag</p>,0.45,1,0,Not Visible Individually,5,,,,hbg103333-brown,HBG103333,HBG103333,HBG103333 ,/h/b/hbg103333_gy_br_gr_1_1.jpg,,/h/b/hbg103333_gy_br_gr_1_1.jpg,,/h/b/hbg103333_gy_br_gr_1_1.jpg,,/h/b/hbg103333_gy_br_gr_1_1.jpg,,"10/29/24, 2:35 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Brown,sale=No,size=S",100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103333_gy_br_gr_1_1.jpg,,,,,,,,,,,,,,
HBG103333GR,,Default,simple,Default Category/HOT DEALS,base,HBG103333-Green,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fashion Wristlet Handbag</p>,0.45,1,0,Not Visible Individually,5,,,,hbg103333-green,HBG103333,HBG103333,HBG103333 ,/h/b/hbg103333_gy_br_gr_2_1.jpg,,/h/b/hbg103333_gy_br_gr_2_1.jpg,,/h/b/hbg103333_gy_br_gr_2_1.jpg,,/h/b/hbg103333_gy_br_gr_2_1.jpg,,"10/29/24, 2:35 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Green,sale=No,size=S",100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103333_gy_br_gr_2_1.jpg,,,,,,,,,,,,,,
HBG103333GY,,Default,simple,Default Category/HOT DEALS,base,HBG103333-Gray,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fashion Wristlet Handbag</p>,0.45,1,0,Not Visible Individually,5,,,,hbg103333-gray,HBG103333,HBG103333,HBG103333 ,/h/b/hbg103333_gy_br_gr_3_1.jpg,,/h/b/hbg103333_gy_br_gr_3_1.jpg,,/h/b/hbg103333_gy_br_gr_3_1.jpg,,/h/b/hbg103333_gy_br_gr_3_1.jpg,,"10/29/24, 2:35 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Gray,sale=No,size=S",100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103333_gy_br_gr_3_1.jpg,,,,,,,,,,,,,,
HBG103333R,,Default,simple,Default Category/HOT DEALS,base,HBG103333-Red,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fashion Wristlet Handbag</p>,0.45,1,0,Not Visible Individually,5,,,,hbg103333-red,HBG103333,HBG103333,HBG103333 ,/h/b/hbg103333_r_b_1_1.jpg,,/h/b/hbg103333_r_b_1_1.jpg,,/h/b/hbg103333_r_b_1_1.jpg,,/h/b/hbg103333_r_b_1_1.jpg,,"10/29/24, 2:35 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Red,sale=No,size=S",100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103333_r_b_1_1.jpg,,,,,,,,,,,,,,
HBG103333,,Default,configurable,Default Category/HOT DEALS,base,HBG103333,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fashion Wristlet Handbag</p>,0.45,1,0,"Catalog, Search",,,,,hbg103333,HBG103333,HBG103333,HBG103333 ,/h/b/hbg103333_gy_br_gr.jpg,,/h/b/hbg103333_gy_br_gr.jpg,,/h/b/hbg103333_gy_br_gr.jpg,,,,"10/29/24, 2:35 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=S",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103333_gy_br_gr.jpg,,,,,,,,,,,,,"sku=HBG103333B,color=Black|sku=HBG103333BR,color=Brown|sku=HBG103333GR,color=Green|sku=HBG103333GY,color=Gray|sku=HBG103333R,color=Red",color=Color
HBG103335B,,Default,simple,Default Category/HOT DEALS,base,HBG103335-Black,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Top Handle Mini Handbag</p>,0.45,1,0,Not Visible Individually,5,,,,hbg103335-black,HBG103335,HBG103335,HBG103335 ,/h/b/hbg103335_br_b_2.jpg,,/h/b/hbg103335_br_b_2.jpg,,/h/b/hbg103335_br_b_2.jpg,,/h/b/hbg103335_br_b_2.jpg,,"10/29/24, 2:38 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Black,sale=No,size=S",60,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103335_br_b_2.jpg,,,,,,,,,,,,,,
HBG103335BR,,Default,simple,Default Category/HOT DEALS,base,HBG103335-Brown,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Top Handle Mini Handbag</p>,0.45,1,0,Not Visible Individually,5,,,,hbg103335-brown,HBG103335,HBG103335,HBG103335 ,/h/b/hbg103335_br_b_1_1.jpg,,/h/b/hbg103335_br_b_1_1.jpg,,/h/b/hbg103335_br_b_1_1.jpg,,/h/b/hbg103335_br_b_1_1.jpg,,"10/29/24, 2:38 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Brown,sale=No,size=S",60,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103335_br_b_1_1.jpg,,,,,,,,,,,,,,
HBG103335GR,,Default,simple,Default Category/HOT DEALS,base,HBG103335-Green,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Top Handle Mini Handbag</p>,0.45,1,0,Not Visible Individually,5,,,,hbg103335-green,HBG103335,HBG103335,HBG103335 ,/h/b/hbg103335_gy_r_gr_1_1.jpg,,/h/b/hbg103335_gy_r_gr_1_1.jpg,,/h/b/hbg103335_gy_r_gr_1_1.jpg,,/h/b/hbg103335_gy_r_gr_1_1.jpg,,"10/29/24, 2:38 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Green,sale=No,size=S",60,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103335_gy_r_gr_1_1.jpg,,,,,,,,,,,,,,
HBG103335GY,,Default,simple,Default Category/HOT DEALS,base,HBG103335-Gray,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Top Handle Mini Handbag</p>,0.45,1,0,Not Visible Individually,5,,,,hbg103335-gray,HBG103335,HBG103335,HBG103335 ,/h/b/hbg103335_gy_r_gr_2_1.jpg,,/h/b/hbg103335_gy_r_gr_2_1.jpg,,/h/b/hbg103335_gy_r_gr_2_1.jpg,,/h/b/hbg103335_gy_r_gr_2_1.jpg,,"10/29/24, 2:38 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Gray,sale=No,size=S",60,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103335_gy_r_gr_2_1.jpg,,,,,,,,,,,,,,
HBG103335R,,Default,simple,Default Category/HOT DEALS,base,HBG103335-Red,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Top Handle Mini Handbag</p>,0.45,1,0,Not Visible Individually,5,,,,hbg103335-red,HBG103335,HBG103335,HBG103335 ,/h/b/hbg103335_gy_r_gr_3_1.jpg,,/h/b/hbg103335_gy_r_gr_3_1.jpg,,/h/b/hbg103335_gy_r_gr_3_1.jpg,,/h/b/hbg103335_gy_r_gr_3_1.jpg,,"10/29/24, 2:38 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Red,sale=No,size=S",60,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103335_gy_r_gr_3_1.jpg,,,,,,,,,,,,,,
HBG103335,,Default,configurable,Default Category/HOT DEALS,base,HBG103335,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Top Handle Mini Handbag</p>,0.45,1,0,"Catalog, Search",,,,,hbg103335,HBG103335,HBG103335,HBG103335 ,/h/b/hbg103335_gy_r_gr.jpg,,/h/b/hbg103335_gy_r_gr.jpg,,/h/b/hbg103335_gy_r_gr.jpg,,,,"10/29/24, 2:38 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=S",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103335_gy_r_gr.jpg,,,,,,,,,,,,,"sku=HBG103335B,color=Black|sku=HBG103335BR,color=Brown|sku=HBG103335GR,color=Green|sku=HBG103335GY,color=Gray|sku=HBG103335R,color=Red",color=Color
HBG103336B,,Default,simple,Default Category/HOT DEALS,base,HBG103336-Black,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Top Handle Fashion Handbag</p>,0.45,1,0,Not Visible Individually,5,,,,hbg103336-black,HBG103336,HBG103336,HBG103336 ,/h/b/hbg103336_b_bur_2.jpg,,/h/b/hbg103336_b_bur_2.jpg,,/h/b/hbg103336_b_bur_2.jpg,,/h/b/hbg103336_b_bur_2.jpg,,"10/29/24, 3:07 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Black,sale=No,size=S",100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103336_b_bur_2.jpg,,,,,,,,,,,,,,
HBG103336BL,,Default,simple,Default Category/HOT DEALS,base,HBG103336-Blue,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Top Handle Fashion Handbag</p>,0.45,1,0,Not Visible Individually,5,,,,hbg103336-blue,HBG103336,HBG103336,HBG103336 ,/h/b/hbg103336_mu_bl_1_1.jpg,,/h/b/hbg103336_mu_bl_1_1.jpg,,/h/b/hbg103336_mu_bl_1_1.jpg,,/h/b/hbg103336_mu_bl_1_1.jpg,,"10/29/24, 3:07 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Blue,sale=No,size=S",99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103336_mu_bl_1_1.jpg,,,,,,,,,,,,,,
HBG103336BR,,Default,simple,Default Category/HOT DEALS,base,HBG103336-Brown,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Top Handle Fashion Handbag</p>,0.45,1,0,Not Visible Individually,5,,,,hbg103336-brown,HBG103336,HBG103336,HBG103336 ,/h/b/hbg103336_gy_gr_br_3.jpg,,/h/b/hbg103336_gy_gr_br_3.jpg,,/h/b/hbg103336_gy_gr_br_3.jpg,,/h/b/hbg103336_gy_gr_br_3.jpg,,"10/29/24, 3:07 PM","3/9/25, 7:55 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Brown,sale=No,size=S",100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103336_gy_gr_br_3.jpg,,,,,,,,,,,,,,
